"title","movieInfo","point","review"
"소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","2","아이들이 이해하기엔  다소 어려움 "
"젊은이의 양지","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189628&target=after","10",""
"빛과 철","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194084&target=after","6","연기 몰입은 잘됐는데 결말이 휘몰아치고 남자한테 얽매이는 두 주인공이 안쓰러웠다. 그리고 평점이 왜 높은지 모르겠다.. "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","1","처음으로 영화보다 나왔음예상되는스토리. 뻔한개그 "
"죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183854&target=after","10","겁나웃기고 신선했는데 이상하네  내가이상한가;; "
"헬로우 고스트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=75401&target=after","10","너무 좋은 스토리와 연기 "
"승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","5","우주모험은 항상 이렇다 "
"더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","10","믿고보는 아이린 연기입니다. 최근 본 영화중 제일 재밌네요. 꼭 보시길! "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","8",""
"퍼펙트 케어","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196533&target=after","10","와..처음 나레이션부터 영화 끝까지 지겨움은 찾아볼수없는 스토리 전개,  그리고 배우의 목소리와 연기. 신선한 스토리까지~ 시간이 맞아 우연히 본 영화인데 불구 만족도 100!!  추천합니다. 나레이션과 영화의 스토리가 인생에 대한 많은 생각을 하게 하네요. "
"백두산","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=187940&target=after","2","보다가 중간에 와이티앤뉴스봤네여 "
"맨 프럼 어스","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=48690&target=after","8",""
"당신, 거기 있어줄래요","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=145292&target=after","10","인생영화에요~^_^ "
"아이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194463&target=after","10",""
"원더","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=151196&target=after","10","교장선생님이 진짜 멋진 사람이고 주변 친구들도 아무리 초딩이어도 가식적인 사람과 진실적인 사람을 구별할 수 있구나 생각이 드는 엄청난 영화 "
"승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","6","ㅠㅠ  기대했는데 너무하네요 "
"극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","이건 꼭 보세요 여러분! 너무 재밌어요! "
"소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","8","꿈을 찾으라는 뻔한 이야기인줄 알았는데 아니였습니다.스토리가 흔하지 않아서 마음에 드네요 "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","2","평점도 높고 케미도 좋다는 말에봤는데 알바하시는분들제발 보고 평가 남겨주셨으면좋겠네요 당신들때문에2시간동안 시간내서 보는 사람들 많습니다부탁인데 이런짓좀 하지마세요 "
"마리오네트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=197517&target=after","6","나는 이제 죽음이요, 세상의 파괴자가 되었으니. "
"클래식","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=35939&target=after","9","어릴적에 보았어서 만냥 주희가 현재에서는 죽었을거라 생각했는데 지금 와서 줄거리를 다시 읽어보니 해외 여행을 간거였네요 ㅎ ㅎ그럼 과거 사랑했던 첫사랑의 아들을 사위로 맡이할 운명?운명 한번 지독하네요 ㅠㅠ 지금 와서 생각해보면 부모의 비극이 아이들의 결실의 밑바탕이 된 ㅠ ㅠ "
"백두산","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=187940&target=after","6","여기 리뷰는 미국인이 많은가보네 ..영화 리뷰도 알바가있나 .. "
"해리 포터와 불의 잔","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=37883&target=after","10","오랜만에 영화관에서 보니까 감회가 새롭네용!! "
"어느 독재자","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=130041&target=after","10","역시 인간은 혼자 사는 동물이 아니야 ... "
"승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","4","0세 이하의 영화... 별1개 짜리인데 도전 정신에 별하나 더 추가...언론이나 유튜브들 칭찬에 속지말 것... 그래도 보고 싶음 보고...뭔 내용인지는 대충 흐름 보면 알겠는데 진행이 난잡하고 여러 사건들의 서론 생략이 많아 종최 뭔 소리를 하는지 알 수가 없다... "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","그냥 꿀잼 도리도리 잼잼 "
"백두산","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=187940&target=after","1","대한민국 군인은 인반인이고 북한군인은 포쓰 개쩌내 이개  영화냐 ㅋㅋㅋㅋ "
"소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","1","초반부 난 진짜 지루해 죽겠음. 결국엔 집에서 보다가 다른거 틈(여기에 싫어요 또 왕창 달리겠지 하지만 내 개인적인 의견인데 뭐 어때) "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","1","김영광은 좋으나....좀 심하다 ㅠㅠ "
"극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","형제의 추천으로 봤는데 정말 명작이었습니다. "
"이웃사촌","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=164143&target=after","3","깨알같은 소니TV박살 ㅋㅋ찬양도 정도껏합시다 감독님 "
"더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","10","영화끝나면 더블패티 햄버거가 먹고 싶어져요 ㅎㅎ 힐링영화 "
"속닥속닥","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=172003&target=after","10","이렇게 무서운 공포 영화는 곡성 다음으로 처음이예요 ㅠㅠ "
"목격자","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=169015&target=after","1","암걸리겠다.보는 내내 욕나옴 "
"소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","디즈니놈들인지 픽사놈들인지 이런거 잘만드네요역시나 귀엽고 "
"더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","10","거창한 내용없이 보고나면 현지랑 우람이를 응원하게 되고 오늘 하루도 밥 맛있게 먹고 잘 넘겨보게 되는거같은 기분 "
"12번째 솔저","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=172980&target=after","10","명작이네 노르웨이도 이런역사가 있을거라곤 몰랐어요 "
"럭키","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=140695&target=after","10","너희들이... 너희들은 피바람!! "
"죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183854&target=after","10","너무 재밌었다.웃어야 하는 장면이 아닌데 배꼽빠짐. 블랙 코미디 좋아하는 나로썬 정말 재밌었다.내용도 신선하고. "
"커넥트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=198761&target=after","7","킬링 타임용으로 나쁘지 않을 정도의 몰입감으로 개인적으로는 재밌게 봤습니다. "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","의외로 재미있어서 깜놀 "
"신용문객잔","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=12693&target=after","10","장만옥 진짜 예쁘네장만옥 구숙정 좋아했던 여배우 두분 "
"승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","8",""
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10",""
"스트레스 제로","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=197523&target=after","10","한국영화가 이렇게 좋은 퀄리티인줄은 몰랐어요! GOOD! 2편이 나올것같습니다! 아니 나오면 챙겨볼게요!♡♡ "
"번지 점프를 하다","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=30796&target=after","10","그냥 한마디면 된다통틀어 최고 "
"나의 특별한 형제","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=175366&target=after","10","사회적 약자의 시선에서 잔혹한 현실을 재밌고 감동적으로 잘 그려내었다. 이광수 배우의 어색한듯 진짜같은 연기를 보는 재미가 있다. "
"송가인 더 드라마","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=202381&target=after","10","와 역시 국민가수 송가인.. 이건 어른애들 할거없이 다같이 봐야되는 영화임.. 넘사벽 라이브에 현장감까지 개쩔고 노래만으로도 감동임.. "
"엘리자베스타운","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=43158&target=after","8","커스틴 던스트의 연기가 유독 돋보인 영화..레골라스는 비쥬얼..^&^ "
"그랑블루","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=11290&target=after","10","오래전  보았던  영화인데  시네마천국을  보는데  우연히  영상미가 겹쳐지네요    푸른바다  만큼   깊이를 알수없는  주인공의바다를향한마음  우정 아름다운 감동이 눈물흘리게하는 영화였습니다 "
"남한산성","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=150637&target=after","10","인조의 무능인가? 김상원의 시대적 착오인가? 이조판서의 실리주의를 앞세운 천박함인가? "
"소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","연출이 좋았어여 영상미가 뛰어나서 보는 재미가 있었어영ㅎ "
"간이역","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194022&target=after","10","어릴적 폐역느낌의 터에 죽음을 대하는 태도가 많은걸 느끼게 해주는 내용이 특히 짧은 시간이지만 기억하기엔 충분한 시간이란 말이 참 멋진 말인것 같습니다.. 매말라 있는 현재시절에 조금은 위안된 것 같네요.... "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","코로나 시국에 상큼하고 맛난 에플 사이다 같은 영화. 김영광 능글스러운 연기는 물올랐네. 비주얼부터 큰 키까지 새로운 스타 탄생. 이선빈도 Good Job!! 특별히, 조연들의 이미지 캐스팅 매우 인상적이였습니다. "
"우아한 거짓말","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=106522&target=after","10","모두가 봤으면 하는 영화입니다. "
"승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10",""
"그 남자의 집","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=191998&target=after","1","깜둥이 마음속도 시꺼먼 깜둥이 그래도 문재인보단 나음 문재인은 겉으로는 깨끗한척 하거든 "
"극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","만화책으로는 잘 알기 어려웠던 세세한 연출이 멋졌습니다.기차 밖의 창으로 보이는 젠이츠의 번개빛을 보여주는 연출에 소름이 돋았습니다.총 평은 살아있어서 무한열차를 만날수 있어서 큰 기쁨이었다는 것입니다. "
"소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","마지막에 펑펑 울어버렸다. "
"새해전야","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=190382&target=after","6","자만추의 운명적인 만남 아름다운 스토리로 구성된예쁜 영화네요 "
"극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","정말 스토리도 그렇고 잘 짜고 애니메이션 작화가 이렇게 퀄리티 높은 거 처음 봤어요.... 진짜 장난아니니까 한번말고 여러번 보세요 ㅠㅠ "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","음 스토리만 보면 진짜 최악일 수도 있는데 그런것 업ㅊ이 가볍게 보고 싶다면 추천 "
"소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","픽사가 있어서 기쁘다 "
"뷰티 인사이드","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=129050&target=after","10","하..좋다 왜 이제야 알았을까 "
"더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","10","기대이상 넘 재밌게 봤어요 아이린 연기력 최고네요 "
"원피스 : 에피소드 오브 루피 ~핸드 아일랜드의 모험~","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=132108&target=after","10","나 원파스 팬임ㅋㅋㅋㅋ 명장면들 다시보니까 좋네 재미있다 극장판 많이나와 주세요!!! "
"소년시절의 너","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=192066&target=after","9","요즘 우리나라가 살기 팍팍해서 그런지 허진호 감독 이후로는 이런 멜로 영화가 힘을 못쓰고 뒤를 이을 신인급 감독들을 찾아볼 수가 없는데 유일하게 중국에서 부러운게 증국상 감독 하나다. 미친거같음 "
"극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","작화부터 OST, 연출, 성우분들 연기까지...처음부터 끝까지 갓벽했던 영화.... "
"더 울프 오브 월 스트리트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=95333&target=after","10","디카프리오의 연기가 정말 역대급이다 "
"몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=190011&target=after","1","재미없어요 스토리 개연성이 없어요. "
"차인표","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194195&target=after","10","재밌었어요~ 차인표씨 몸짱 굳굳 "
"음양사 : 청아집","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=202353&target=after","1","너무재미가 없다 개연성도 없고 "
"광대들: 풍문조작단","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=167653&target=after","10","이 정도면 손익분기점은 넘어야 하는데, 하기사 그때는 영화 기준이 너무 높았지. 부부부흥기였으니. "
"인투 더 포레스트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=129017&target=after","8",""
"극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","너무너무너무너무너무너무재밌음 "
"나는 내일, 어제의 너와 만난다","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=157178&target=after","10","남자친구가 이 영화를 보고 울었다해서 한번 봤는데 저도 눈물이 날랑말랑,,,,여운이 가시질 않네요.ㅠㅜ  뭔가..남자친구와 있는 시간을 더 소중하게 여겨야할것같은?ㅎㅎ "
"더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","10","배주현 배우의 연기 잘 봤습니다 영화를 찍은 짧은 시간 내에 배우의 연기가 확실히 성장하는 게 보였습니다 앞으로도 좋은 영화 많이 찍어 주셨으면 좋겠어요 "
"퍼펙트 케어","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196533&target=after","7","어차피 이런 수법으로의 해피엔딩은 너무나 불편 했을 것이다. 결말은 충분히 당연했고 그렇게 놀라울 것 까진 아니었다. 야망과 용기가 아무리 넘쳐 흘러도 여태껏 원한을 가진 앙심들의 축적 속에서 그 끝은 너무나 확연히 드러난다.. "
"리멤버 타이탄","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=30897&target=after","10","믿고 보는 배우 덴젤 워싱턴.최고의 스포츠 영화다... "
"더 시크릿","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=197288&target=after","6","결말이 찜찜.남편이 자살하길 바랬는데~ "
"에베레스트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194295&target=after","1","죄다 1점아래로 주는데 평점은 9점대? "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","6","생각없이 보기에 좋음 스토리는 그냥 그렇고 주연 두분 케미가 안보여서 아쉬웠음 "
"소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10",""
"시크릿 윈도우","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=38347&target=after","7","엄준식이 범인임 "
"죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183854&target=after","10","아예 작정하고 만든 비급영화 ㅋㅋㅋㅋ제대로 병맛느낌 나서 좋던데양동근씨덕에 한참 웃었네요 ㅋㅋ "
"극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","스토리로 감동액션에서 소름 "
"더 랍스터","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=120793&target=after","10","랍스터 0  로브스터 0   랍스타 x "
"협상","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=164106&target=after","1","협상은 도대체 무슨협상이라는거야 ㅋㅋㅋ "
"에라곤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=53813&target=after","10","상당했던 컴퓨터 그래픽탄탄한스토리 능력있는 감독만났으면 대박 났을 케스팅의 실패 "
"승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","배우 연기 "
"승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","집중해서 너무 잘봤어요 "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","코로나 때문에 한동안 영화관도 못갔는데 코로나로 인해 지친 심신을 달래주는 영화였어요 !!~ 오랜만에 제대로된 영화 봤네요 "
"파라독스","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=163824&target=after","6","토니자 보단 엽위신 "
"소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","쏘울울님 한판해요 "
"하울의 움직이는 성","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=39640&target=after","10","하울 너무 잘생겼고~ 몇번봐도 재밌습니다!! OST도 너무좋아요~ "
"승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","부모님이랑 다같이 봤는데 cg 진짜 개오졌고요 진짜 장난이 아니라 너무 재밌고 애기가 너무 귀엽네요 스토리도 너무너무 좋아요 "
"해변의 에트랑제","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196375&target=after","10","최고의 가족영화, 추천합니다.1시간에 연애의 모든걸 때려박은 획기적인 애니임. 근데 분명 15세라 그랬는데.... 보다가 너무 놀라서 친구랑 손 붙잡고 헐떡였어요.. 원작 안보고 봤는데도 한번에 공수 파악 가능^ "
"너의 이름은.","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=150198&target=after","10","스토리가 진짜 좋았고, 영상미가 뛰어납니다 "
"그녀를 믿지 마세요","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=37838&target=after","10","스토리 연출 연기 만점 만점이요 "
"외출","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=39622&target=after","1","내겐 너무 예쁜 당신?손예진 놔두고 바람 필꺼면 마츠모토 나나미처럼 거유녀여야지 "
"더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","10","신승호님 연기 너무 매력있게 잘봤어요! 이 시기에 맘 따듯한 작은 감동. 그리고 영화보고 저도 다시 ‘시작’ 해보렵니다 :) "
"해변의 에트랑제","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196375&target=after","10","이걸 어떻게 안들키고 혼자 보러간담.. "
"승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","2","김향기로 됐다. 그나마 위안이 됐다 "
"스틸 라이프","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=113132&target=after","10","와 마지막에 눈물이 ㅠㅠㅠ 진짜 잔잔한데 전혀 지루하지않아요 연기 넘 잘함 "
"승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","1"," ..영상은 좋습니다. "
"리미트리스","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=76452&target=after","5","약 하나로 세상 평정한 이야기. 약에 취해 개연성 따위는 잊고 보면 재밌을지도. "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","1","이게 웃기다고? 유치하고 정말 재미없음. cgv영등포에서 어제 같이 관람했던 사람들 웃는소리 1~2번 들어봄 "
"미드나이트 스카이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=199406&target=after","10","안봤지만 평점 올리고싶다 "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","뭐 하나 빠질게 없는 영화 "
"캐스트 어웨이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=31162&target=after","10","몇 번을 봐도 질리지가 않다 "
"인사이드 아웃","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=115622&target=after","10",""
"새해전야","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=190382&target=after","1","진짜 대단한 영화네요, 어떻게 이런 재료들을 갖고 이거밖에 못했을까... 대본, 감정선, 내용의 개연성, 이딴거 하나부터 열까지 싸그리 말아먹고 영혼없는 텅빈 노잼 영화를 만드셨나 싶어요..^^ 주제도 없고, 감동도 희망도 없는 covid19를 기반으로 한 영화인가 싶습니다 친구가 사서 봤지 제돈이면 절대 안봤을거같아여아니 그리고 지금 중국덕에 전세계 이 고생중인데 굳이 중국인 배우와 연애하는 그런 스토리를 욱여넣는 이유는 진짜 뭔가요...? 궁금해서 그래요.. 눈치가 그렇게 없나요...? "
"퍼펙트 케어","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196533&target=after","1","사기꾼 ""레즈비언 페미니스트"" 2명이 무능한 가정법원 ""흑인""판사의 오판으로 사기쳐먹다가 ""난쟁이""인 러시아 마피아와의 싸움에서 말도 안되게 이긴 다음 비즈니스 명목으로 급화해 역겨운 pc주의. 배우들의 연기는 훌륭했으나 딱 거기까지. 주제의식도 액션도 볼것없음 "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","시원한 액션과 일상 코미디부분적인 부분들이 재미있었어요 "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","재밌었습니다. 배우들이 각기 제 역할을 200% 소화 해냈습니다 "
"승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","생각보다 잘 나왔다 극장에서 못 봐서 아쉬움~ "
"킬 유어 달링","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=92004&target=after","10","데인드한&다니엘래드클리프 연기가 너무 잘 어울림. 둘의 퇴폐미에 홀린달까 "
"올드 가드","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193173&target=after","10","액션 영화에서 여성이 주류가 되는 영화라서 보는 내내 행복했음.. 스토리가 흥미진진.. "
"히어애프터","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=74180&target=after","9","보고 나면 잊어 버리는 영화가 있고 보고 나서 잊혀지지 않는 영화가 있다. 걸작은 아니지만 잊혀지지 않는 이 영화의 느낌은 참 좋게 남아있다. 이런 영화가 난 너무 좋다. "
"소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10",""
"인투 더 미러","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=154259&target=after","10","기대 없이 봤는데 생각 보다 잼있었어요^^ 집에 저런 거울 있으면 잘 쓸 수 있는디...ㅋㅋㅋ "
"해변의 에트랑제","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196375&target=after","10","진짜겁나재밌음 보면서 눈물오억리터흘림 근데 xx이 탑이라니??? "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","8","남녀 두 콤비의 코믹과 액션이 재밌었다눈 "
"미드나잇 버스","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=171246&target=after","10","좋았다 잔잔하지만 깊다 "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","즐기면서 볼수 있는 영화였어요.스트레스없이 가볍게 보기 좋네요. "
"오! 문희","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=179859&target=after","9",""
"극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","렌고쿠상!!!! ㅠㅠㅠ "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","8","킬링타임으로 적당한 영화! 였어요두 배우분의 액션 연기 시원시원~ 했어요ㅋㅋㅋ "
"결백","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=180378&target=after","10","기대 안 하고 봤다가 연기력에 치임 "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","2","기대없이 돈 날리기 딱 좋은 전형적 국내영화 "
"컨테이젼","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=32972&target=after","10","중국이 범인이여. 코로나 를 정확히 예측한영화. "
"퍼펙트 케어","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196533&target=after","1","주인공이 정말 천하의 OOO기임. 멀쩡한 사람 등처먹고 인생 끝장내는 사람임. 그렇다고 다른 느와르물처럼 비도덕적인 주인공을 응원할 수 있도록 빌드업을 짜는 것도 아니고. 영화보는 내내 제발 주인공이 패배하기를 기도하게 만드는 영화는 이게 처음이었음. "
"#살아있다","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after","1","배우들만 불쌍하다 이딴 영화에 출연해서 욕이란 욕은 다먹고.. 마지막 헬기 씬 보고 머릿속에 ???만 가득했음 "
"협상","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=164106&target=after","2","내가 협상가 해도 재보단 잘하겠다 "
"#살아있다","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after","7","결말 아쉬움 킬링타음으러 볼만함 "
"미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","8","생각보다 더 재밋게봄 ㅋㅋ "
"육룡이 나르샤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=134777&target=after","10","다른 무엇보다 천호진, 김명민 배우때문에 더 재밌게 봄. 김명민이 연기한 정도전이라는 캐릭터는 정말 볼 때마다 소름이 돋았음.. 어차피 큰 역사적 줄기에 여러가지 상상적인 픽션을 가미해서 만든 드라마니 역사 고증에 대한 왈가왈부는 따질 실익 자체가 없고,, 정도전과 이방원을 비롯한 모든 캐릭터들이 항상 정치에 대해 묻고 생각할 여지를 주고 또 자신들만의 관점에서 담을 해 주던 장면들이 너무 좋았음.. 특히 33회였나? 모든 토지대장을 모아놓고 불사르기 전 정도전의 말 '정치란 무엇인가?' 정치란 일견 복잡하게 보이지만 실은 단순한 문제다 정치란 나눔이고 분배다 누구에게 거두어 누굴 채워주는가.. 이 장면은 이 드라마 통틀어 선죽교 정몽주의 죽음 장면과 더불어 최고의 백미를 보여줌 "
"카메라를 멈추면 안 돼!","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=174301&target=after","10","C급무비에서 S급무비로 변하는 과정 완벽했어 "
"더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","2","ㅋㅋ루삥뽕  이야 개재밌네 ㄹㅇㅋㅋ "
